TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,55.9,45.0,67,30.05,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2017-01-02 08:51:00
1:51 AM,55.0,46.9,74,30.05,10.0,East,3.5,-,0.00,,Mostly Cloudy,100,2017-01-02 09:51:00
2:51 AM,55.0,46.9,74,30.05,10.0,ESE,3.5,-,N/A,,Mostly Cloudy,110,2017-01-02 10:51:00
3:51 AM,55.0,46.0,72,30.06,10.0,East,3.5,-,N/A,,Mostly Cloudy,80,2017-01-02 11:51:00
4:51 AM,54.0,46.0,75,30.06,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,110,2017-01-02 12:51:00
5:51 AM,54.0,46.0,75,30.07,10.0,ESE,3.5,-,N/A,,Mostly Cloudy,110,2017-01-02 13:51:00
6:51 AM,55.0,46.0,72,30.08,10.0,East,4.6,-,N/A,,Overcast,100,2017-01-02 14:51:00
7:16 AM,55.0,46.0,72,30.09,10.0,Calm,Calm,-,N/A,,Overcast,0,2017-01-02 15:16:00
7:51 AM,55.0,46.0,72,30.11,10.0,East,3.5,-,N/A,,Overcast,100,2017-01-02 15:51:00
8:14 AM,55.9,46.0,69,30.12,10.0,East,3.5,-,N/A,,Overcast,90,2017-01-02 16:14:00
8:51 AM,55.9,46.0,69,30.13,10.0,Calm,Calm,-,N/A,,Overcast,0,2017-01-02 16:51:00
9:51 AM,57.0,46.9,69,30.14,10.0,Calm,Calm,-,N/A,,Overcast,0,2017-01-02 17:51:00
10:51 AM,59.0,45.0,60,30.14,10.0,Variable,3.5,-,N/A,,Overcast,0,2017-01-02 18:51:00
11:51 AM,57.9,46.0,65,30.12,10.0,WSW,5.8,-,N/A,,Overcast,250,2017-01-02 19:51:00
12:51 PM,59.0,45.0,60,30.12,10.0,SSW,4.6,-,N/A,,Overcast,210,2017-01-02 20:51:00
1:51 PM,57.9,46.0,65,30.10,10.0,SSW,5.8,-,N/A,,Overcast,210,2017-01-02 21:51:00
2:51 PM,59.0,46.0,62,30.10,10.0,Variable,3.5,-,N/A,,Overcast,0,2017-01-02 22:51:00
3:51 PM,59.0,45.0,60,30.09,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-02 23:51:00
4:51 PM,59.0,45.0,60,30.12,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 00:51:00
5:51 PM,57.9,46.9,67,30.14,10.0,WNW,4.6,-,N/A,,Mostly Cloudy,300,2017-01-03 01:51:00
6:51 PM,57.0,46.9,69,30.14,10.0,NNW,3.5,-,N/A,,Mostly Cloudy,330,2017-01-03 02:51:00
7:51 PM,57.0,46.9,69,30.15,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 03:51:00
8:43 PM,57.0,46.9,69,30.16,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 04:43:00
8:51 PM,57.0,46.9,69,30.16,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 04:51:00
9:06 PM,57.0,46.9,69,30.16,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 05:06:00
9:51 PM,55.9,46.9,72,30.17,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-03 05:51:00
10:09 PM,55.0,46.9,74,30.17,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 06:09:00
10:51 PM,55.9,46.9,72,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 06:51:00
11:39 PM,54.0,46.9,77,30.20,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-03 07:39:00
11:51 PM,54.0,46.9,77,30.20,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-03 07:51:00
