TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,53.1,48.0,83,30.07,7.0,NNE,3.5,-,N/A,,Partly Cloudy,20,2017-01-17 08:51:00
1:51 AM,52.0,46.9,83,30.07,7.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-17 09:51:00
2:44 AM,52.0,46.9,83,30.07,7.0,NNW,4.6,-,N/A,,Mostly Cloudy,330,2017-01-17 10:44:00
2:51 AM,51.1,46.9,86,30.07,7.0,WNW,3.5,-,N/A,,Mostly Cloudy,290,2017-01-17 10:51:00
3:02 AM,51.1,46.9,86,30.07,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-17 11:02:00
3:51 AM,51.1,46.9,86,30.07,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-17 11:51:00
4:51 AM,50.0,46.0,86,30.08,7.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-17 12:51:00
5:12 AM,50.0,46.0,86,30.09,7.0,North,3.5,-,N/A,,Mostly Cloudy,360,2017-01-17 13:12:00
5:51 AM,53.1,48.0,83,30.10,7.0,NE,3.5,-,N/A,,Overcast,40,2017-01-17 13:51:00
6:51 AM,54.0,46.9,77,30.11,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2017-01-17 14:51:00
7:30 AM,54.0,48.0,80,30.11,10.0,NE,3.5,-,N/A,,Scattered Clouds,40,2017-01-17 15:30:00
7:51 AM,54.0,48.0,80,30.12,10.0,NNE,5.8,-,N/A,,Scattered Clouds,30,2017-01-17 15:51:00
8:51 AM,57.0,48.9,74,30.15,10.0,ENE,3.5,-,N/A,,Clear,70,2017-01-17 16:51:00
9:51 AM,59.0,43.0,55,30.15,10.0,South,3.5,-,N/A,,Clear,190,2017-01-17 17:51:00
10:51 AM,61.0,46.9,60,30.14,10.0,SSW,3.5,-,N/A,,Clear,210,2017-01-17 18:51:00
11:51 AM,63.0,48.9,60,30.10,10.0,West,4.6,-,N/A,,Clear,270,2017-01-17 19:51:00
12:51 PM,64.0,48.9,58,30.07,10.0,SW,5.8,-,N/A,,Clear,230,2017-01-17 20:51:00
1:51 PM,64.9,44.1,47,30.07,10.0,WNW,9.2,-,N/A,,Partly Cloudy,300,2017-01-17 21:51:00
2:51 PM,62.1,51.1,67,30.10,10.0,NW,13.8,-,N/A,,Mostly Cloudy,310,2017-01-17 22:51:00
3:51 PM,62.1,45.0,53,30.11,10.0,NW,12.7,19.6,N/A,,Partly Cloudy,320,2017-01-17 23:51:00
4:51 PM,61.0,39.9,46,30.11,10.0,NNW,8.1,-,N/A,,Partly Cloudy,340,2017-01-18 00:51:00
5:51 PM,59.0,46.9,64,30.13,10.0,NE,4.6,-,N/A,,Partly Cloudy,50,2017-01-18 01:51:00
6:51 PM,59.0,48.0,67,30.14,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-18 02:51:00
7:51 PM,57.0,48.9,74,30.15,10.0,NNW,4.6,-,N/A,,Partly Cloudy,330,2017-01-18 03:51:00
8:51 PM,57.0,48.0,72,30.16,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-18 04:51:00
9:51 PM,55.9,48.0,75,30.17,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-18 05:51:00
10:51 PM,54.0,46.9,77,30.18,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-18 06:51:00
11:51 PM,53.1,46.0,77,30.19,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-18 07:51:00
