TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,60.1,44.1,55,30.10,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-30 08:51:00
1:51 AM,60.1,44.1,55,30.09,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2016-12-30 09:51:00
2:51 AM,57.0,44.1,62,30.08,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-30 10:51:00
3:51 AM,60.1,44.1,55,30.05,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-30 11:51:00
4:51 AM,57.9,44.1,60,30.04,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-30 12:51:00
5:51 AM,57.9,41.0,53,30.04,10.0,North,5.8,-,N/A,,Mostly Cloudy,350,2016-12-30 13:51:00
6:51 AM,57.9,42.1,56,30.07,10.0,WNW,3.5,-,N/A,,Overcast,300,2016-12-30 14:51:00
7:51 AM,59.0,51.1,75,30.09,10.0,NNW,5.8,-,0.00,,Overcast,330,2016-12-30 15:51:00
8:51 AM,59.0,52.0,78,30.10,10.0,NW,5.8,-,0.02,Rain,Light Rain,320,2016-12-30 16:51:00
9:46 AM,57.2,51.8,82,30.09,7.0,NNW,6.9,-,0.25,Rain,Light Rain,330,2016-12-30 17:46:00
9:51 AM,57.0,52.0,83,30.10,7.0,NNW,8.1,-,0.25,Rain,Light Rain,340,2016-12-30 17:51:00
10:51 AM,57.0,51.1,81,30.08,10.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2016-12-30 18:51:00
11:51 AM,59.0,48.9,69,30.02,10.0,Calm,Calm,-,0.00,,Overcast,0,2016-12-30 19:51:00
12:51 PM,60.8,48.2,63,30.01,10.0,South,5.8,-,N/A,,Overcast,170,2016-12-30 20:51:00
1:51 PM,61.0,48.9,64,30.00,10.0,South,5.8,-,N/A,,Overcast,180,2016-12-30 21:51:00
2:51 PM,60.1,48.0,64,30.00,10.0,SW,8.1,-,N/A,,Overcast,230,2016-12-30 22:51:00
3:51 PM,60.1,48.9,67,30.00,10.0,SW,5.8,-,N/A,,Overcast,220,2016-12-30 23:51:00
4:51 PM,60.1,50.0,69,30.00,10.0,SW,3.5,-,N/A,,Overcast,230,2016-12-31 00:51:00
5:51 PM,60.1,51.1,72,30.01,10.0,NNW,3.5,-,0.00,,Overcast,330,2016-12-31 01:51:00
6:28 PM,57.9,52.0,81,30.01,6.0,West,5.8,-,N/A,,Overcast,280,2016-12-31 02:28:00
6:51 PM,57.0,53.1,87,30.01,4.0,NW,4.6,-,0.00,Rain,Light Rain,320,2016-12-31 02:51:00
7:31 PM,55.9,54.0,93,30.01,2.0,Calm,Calm,-,0.03,Rain,Light Rain,0,2016-12-31 03:31:00
7:43 PM,55.9,53.1,90,30.01,2.5,Calm,Calm,-,0.04,Rain,Light Rain,0,2016-12-31 03:43:00
7:51 PM,55.9,53.1,90,30.01,2.5,East,3.5,-,0.05,Rain,Light Rain,80,2016-12-31 03:51:00
7:58 PM,55.9,53.1,90,30.00,2.5,ENE,4.6,-,0.01,Rain,Light Rain,70,2016-12-31 03:58:00
8:14 PM,55.9,53.1,90,30.00,2.5,East,5.8,-,0.02,Rain,Light Rain,90,2016-12-31 04:14:00
8:36 PM,57.0,53.1,87,30.00,3.0,East,3.5,-,0.03,Rain,Light Rain,100,2016-12-31 04:36:00
8:51 PM,57.0,54.0,89,30.00,3.0,East,4.6,-,0.04,Rain,Rain,90,2016-12-31 04:51:00
8:59 PM,57.0,54.0,89,30.00,2.5,East,4.6,-,0.01,Rain,Light Rain,100,2016-12-31 04:59:00
9:44 PM,57.0,55.0,93,30.00,2.5,Calm,Calm,-,0.06,Rain,Light Rain,0,2016-12-31 05:44:00
9:51 PM,57.0,55.0,93,30.00,2.5,Calm,Calm,-,0.06,Rain,Light Rain,0,2016-12-31 05:51:00
10:17 PM,57.0,55.0,93,29.99,2.0,SSW,5.8,-,0.01,Rain,Light Rain,200,2016-12-31 06:17:00
10:31 PM,57.0,55.0,93,30.00,1.5,South,5.8,-,0.02,Rain,Light Rain,170,2016-12-31 06:31:00
10:51 PM,57.0,54.0,89,29.99,2.0,SSE,6.9,-,0.04,Rain,Light Rain,160,2016-12-31 06:51:00
11:02 PM,57.0,54.0,89,29.99,2.0,SSE,8.1,-,0.01,Rain,Light Rain,160,2016-12-31 07:02:00
11:40 PM,57.0,55.0,93,29.99,3.0,SE,5.8,-,0.03,Rain,Light Rain,140,2016-12-31 07:40:00
11:51 PM,57.0,55.0,93,29.99,3.0,SSE,5.8,-,0.04,Rain,Light Rain,150,2016-12-31 07:51:00
