TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,51.1,39.0,63,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2016-12-27 08:51:00
1:51 AM,50.0,39.0,66,30.20,10.0,North,3.5,-,N/A,,Partly Cloudy,10,2016-12-27 09:51:00
2:51 AM,50.0,36.0,59,30.19,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2016-12-27 10:51:00
3:51 AM,48.9,35.1,59,30.17,10.0,North,4.6,-,N/A,,Partly Cloudy,360,2016-12-27 11:51:00
4:51 AM,46.9,35.1,63,30.16,10.0,NNW,3.5,-,N/A,,Partly Cloudy,340,2016-12-27 12:51:00
5:51 AM,48.0,34.0,58,30.15,10.0,NNW,3.5,-,N/A,,Partly Cloudy,340,2016-12-27 13:51:00
6:51 AM,46.4,35.6,66,30.17,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-27 14:51:00
7:51 AM,50.0,33.8,54,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-27 15:51:00
8:51 AM,55.4,33.8,44,30.19,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-27 16:51:00
9:51 AM,60.8,28.4,29,30.19,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-12-27 17:51:00
10:51 AM,62.1,28.0,28,30.17,10.0,South,4.6,-,N/A,,Scattered Clouds,180,2016-12-27 18:51:00
11:51 AM,64.0,33.1,31,30.14,10.0,SW,3.5,-,N/A,,Partly Cloudy,230,2016-12-27 19:51:00
12:51 PM,69.1,35.1,29,30.11,10.0,NW,4.6,-,N/A,,Partly Cloudy,310,2016-12-27 20:51:00
1:51 PM,66.9,32.0,27,30.10,10.0,NW,9.2,-,N/A,,Partly Cloudy,320,2016-12-27 21:51:00
2:51 PM,64.0,48.0,56,30.09,10.0,NW,8.1,-,N/A,,Partly Cloudy,310,2016-12-27 22:51:00
3:51 PM,64.0,48.9,58,30.09,10.0,NW,6.9,-,N/A,,Partly Cloudy,320,2016-12-27 23:51:00
4:51 PM,62.1,39.9,44,30.10,10.0,North,8.1,-,N/A,,Partly Cloudy,350,2016-12-28 00:51:00
5:51 PM,61.0,37.0,41,30.11,10.0,NW,4.6,-,N/A,,Partly Cloudy,310,2016-12-28 01:51:00
6:51 PM,60.1,37.9,44,30.11,10.0,NW,3.5,-,N/A,,Partly Cloudy,320,2016-12-28 02:51:00
7:51 PM,57.9,37.9,47,30.12,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2016-12-28 03:51:00
8:51 PM,57.9,37.9,47,30.14,10.0,NE,3.5,-,N/A,,Partly Cloudy,40,2016-12-28 04:51:00
9:51 PM,55.9,39.9,55,30.16,10.0,North,3.5,-,N/A,,Scattered Clouds,360,2016-12-28 05:51:00
10:51 PM,54.0,39.0,57,30.16,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2016-12-28 06:51:00
11:51 PM,53.1,39.9,61,30.15,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2016-12-28 07:51:00
