TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:06 AM,55.9,53.1,90,30.00,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-13 08:06:00
12:51 AM,55.9,53.1,90,29.99,10.0,Calm,Calm,-,0.02,Rain,Light Rain,0,2017-01-13 08:51:00
1:08 AM,55.9,53.1,90,30.00,7.0,Calm,Calm,-,0.00,Rain,Rain,0,2017-01-13 09:08:00
1:26 AM,55.9,52.0,87,30.01,10.0,Calm,Calm,-,0.06,Rain,Light Rain,0,2017-01-13 09:26:00
1:51 AM,55.9,52.0,87,30.00,10.0,North,3.5,-,0.07,Rain,Light Rain,10,2017-01-13 09:51:00
2:36 AM,55.9,52.0,87,30.00,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2017-01-13 10:36:00
2:48 AM,55.4,51.8,88,30.00,9.0,NNW,3.5,-,0.00,Rain,Light Rain,340,2017-01-13 10:48:00
2:51 AM,55.9,52.0,87,30.00,9.0,NW,3.5,-,0.00,Rain,Light Rain,310,2017-01-13 10:51:00
3:51 AM,55.0,50.0,83,30.00,10.0,North,3.5,-,0.04,Rain,Light Rain,360,2017-01-13 11:51:00
4:07 AM,55.0,51.1,86,30.00,10.0,NE,4.6,-,0.04,Rain,Light Rain,40,2017-01-13 12:07:00
4:51 AM,55.0,51.1,86,30.06,10.0,West,4.6,-,0.04,Rain,Light Rain,270,2017-01-13 12:51:00
5:05 AM,55.0,50.0,83,30.01,7.0,WNW,5.8,-,0.01,Rain,Rain,290,2017-01-13 13:05:00
5:44 AM,53.1,50.0,89,30.02,2.5,NW,3.5,-,0.08,Rain,Rain,320,2017-01-13 13:44:00
5:51 AM,53.1,50.0,89,30.08,2.5,NNW,3.5,-,0.11,Rain,Heavy Rain,340,2017-01-13 13:51:00
6:08 AM,53.1,50.0,89,30.01,3.0,NNE,5.8,-,0.06,Rain,Rain,30,2017-01-13 14:08:00
6:51 AM,53.1,50.0,89,30.07,10.0,Calm,Calm,-,0.08,,Mostly Cloudy,0,2017-01-13 14:51:00
7:31 AM,54.0,50.0,86,30.02,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2017-01-13 15:31:00
7:51 AM,54.0,50.0,86,30.09,10.0,SSW,3.5,-,0.01,,Overcast,210,2017-01-13 15:51:00
8:51 AM,55.0,50.0,83,30.10,10.0,South,5.8,-,0.00,,Mostly Cloudy,180,2017-01-13 16:51:00
9:51 AM,55.9,50.0,80,30.05,10.0,SSE,3.5,-,N/A,,Mostly Cloudy,160,2017-01-13 17:51:00
10:51 AM,57.0,51.1,81,30.04,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2017-01-13 18:51:00
11:30 AM,59.0,48.9,69,30.03,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2017-01-13 19:30:00
11:51 AM,59.0,48.9,69,30.02,10.0,NW,8.1,-,N/A,,Mostly Cloudy,310,2017-01-13 19:51:00
12:51 PM,57.9,48.9,72,29.99,10.0,WNW,10.4,-,N/A,,Mostly Cloudy,290,2017-01-13 20:51:00
1:51 PM,59.0,48.9,69,29.99,10.0,WNW,11.5,-,N/A,,Mostly Cloudy,300,2017-01-13 21:51:00
2:51 PM,57.9,48.9,72,30.01,10.0,West,12.7,-,N/A,,Mostly Cloudy,270,2017-01-13 22:51:00
3:51 PM,57.9,46.0,65,30.01,10.0,WNW,10.4,-,N/A,,Mostly Cloudy,290,2017-01-13 23:51:00
4:51 PM,57.0,45.0,64,30.02,10.0,West,8.1,-,N/A,,Mostly Cloudy,280,2017-01-14 00:51:00
5:51 PM,57.0,46.0,67,30.02,10.0,WNW,5.8,-,0.00,,Mostly Cloudy,300,2017-01-14 01:51:00
6:51 PM,57.0,46.0,67,30.04,10.0,WNW,3.5,-,0.00,Rain,Light Rain,300,2017-01-14 02:51:00
7:26 PM,55.9,46.9,72,30.04,10.0,WNW,3.5,-,0.00,,Mostly Cloudy,300,2017-01-14 03:26:00
7:51 PM,55.9,46.9,72,30.05,10.0,NNW,3.5,-,0.00,Rain,Light Rain,330,2017-01-14 03:51:00
8:51 PM,55.0,48.0,77,30.06,10.0,Calm,Calm,-,0.02,,Mostly Cloudy,0,2017-01-14 04:51:00
9:51 PM,55.4,48.2,77,30.06,10.0,North,3.5,-,N/A,,Mostly Cloudy,10,2017-01-14 05:51:00
10:51 PM,55.0,48.9,80,30.06,10.0,North,4.6,-,N/A,,Mostly Cloudy,10,2017-01-14 06:51:00
10:58 PM,55.0,48.9,80,30.06,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2017-01-14 06:58:00
11:29 PM,55.0,48.9,80,30.06,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-14 07:29:00
11:51 PM,54.0,48.0,80,30.06,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-14 07:51:00
