TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,59.0,53.1,81,29.99,10.0,SSW,9.2,-,N/A,,Overcast,210,2017-01-23 08:51:00
1:51 AM,59.0,52.0,78,29.98,10.0,SW,12.7,-,0.00,,Overcast,220,2017-01-23 09:51:00
2:51 AM,57.9,53.1,84,29.97,10.0,SW,11.5,-,N/A,,Overcast,230,2017-01-23 10:51:00
3:33 AM,59.0,52.0,78,29.96,4.0,SW,11.5,-,0.00,Rain,Light Rain,230,2017-01-23 11:33:00
3:51 AM,57.9,51.1,78,29.96,4.0,West,9.2,-,0.00,Rain,Light Rain,260,2017-01-23 11:51:00
4:51 AM,57.9,48.0,70,29.96,10.0,WSW,11.5,-,0.00,,Overcast,250,2017-01-23 12:51:00
5:51 AM,57.0,48.0,72,29.96,7.0,West,11.5,-,0.01,,Scattered Clouds,260,2017-01-23 13:51:00
6:51 AM,57.0,46.9,69,29.96,10.0,WSW,10.4,-,0.00,,Mostly Cloudy,250,2017-01-23 14:51:00
7:51 AM,55.9,46.0,69,29.98,10.0,SW,18.4,23.0,0.00,Rain,Light Rain,230,2017-01-23 15:51:00
8:51 AM,55.9,46.0,69,29.99,10.0,West,9.2,-,0.05,Rain,Light Rain,270,2017-01-23 16:51:00
9:27 AM,54.0,45.0,72,29.99,10.0,WSW,12.7,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,250,2017-01-23 17:27:00
9:43 AM,55.9,46.9,72,29.99,10.0,WSW,10.4,-,0.03,,Overcast,250,2017-01-23 17:43:00
9:51 AM,57.0,46.9,69,29.99,10.0,WSW,9.2,-,0.03,,Overcast,240,2017-01-23 17:51:00
10:51 AM,57.0,46.9,69,29.98,10.0,WSW,12.7,-,N/A,,Overcast,240,2017-01-23 18:51:00
11:51 AM,55.9,45.0,67,29.95,10.0,WSW,12.7,-,0.01,Rain,Light Rain,240,2017-01-23 19:51:00
12:51 PM,57.0,45.0,64,29.91,10.0,WSW,12.7,-,0.00,,Overcast,240,2017-01-23 20:51:00
1:22 PM,55.0,44.1,67,29.90,10.0,NW,21.9,40.3,N/A,,Mostly Cloudy,310,2017-01-23 21:22:00
1:51 PM,55.0,46.0,72,29.90,10.0,NW,11.5,21.9,0.00,,Mostly Cloudy,310,2017-01-23 21:51:00
2:51 PM,55.0,45.0,69,29.90,10.0,NW,9.2,-,0.00,,Overcast,310,2017-01-23 22:51:00
3:51 PM,54.0,44.1,69,29.89,10.0,WNW,10.4,-,0.05,,Mostly Cloudy,290,2017-01-23 23:51:00
4:51 PM,54.0,43.0,66,29.91,10.0,NW,16.1,24.2,N/A,,Mostly Cloudy,310,2017-01-24 00:51:00
5:51 PM,52.0,43.0,71,29.91,10.0,NNW,4.6,-,0.02,,Scattered Clouds,340,2017-01-24 01:51:00
6:51 PM,53.1,43.0,69,29.93,10.0,WSW,11.5,-,0.00,,Mostly Cloudy,250,2017-01-24 02:51:00
7:51 PM,53.1,41.0,64,29.93,10.0,WNW,8.1,-,N/A,,Mostly Cloudy,290,2017-01-24 03:51:00
8:51 PM,52.0,42.1,69,29.94,10.0,West,5.8,-,0.02,,Scattered Clouds,280,2017-01-24 04:51:00
9:51 PM,53.6,41.0,62,29.95,10.0,WNW,5.8,-,N/A,,Mostly Cloudy,300,2017-01-24 05:51:00
10:51 PM,53.1,41.0,64,29.96,8.0,WSW,9.2,-,0.00,Rain,Light Rain,250,2017-01-24 06:51:00
11:51 PM,53.1,41.0,64,29.96,10.0,West,12.7,-,0.03,,Mostly Cloudy,280,2017-01-24 07:51:00
