TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:21 AM,55.9,48.0,75,30.03,10.0,ESE,6.9,-,N/A,,Mostly Cloudy,110,2017-01-15 08:21:00
12:51 AM,55.9,48.0,75,30.03,10.0,ESE,6.9,-,N/A,,Mostly Cloudy,120,2017-01-15 08:51:00
1:03 AM,57.0,48.0,72,30.03,10.0,ESE,8.1,-,N/A,,Mostly Cloudy,120,2017-01-15 09:03:00
1:51 AM,57.0,48.0,72,30.04,10.0,SE,6.9,-,N/A,,Mostly Cloudy,140,2017-01-15 09:51:00
2:51 AM,55.9,46.9,72,30.04,10.0,ESE,8.1,-,N/A,,Mostly Cloudy,110,2017-01-15 10:51:00
3:06 AM,55.0,46.0,72,30.04,10.0,ESE,6.9,-,N/A,,Scattered Clouds,110,2017-01-15 11:06:00
3:29 AM,55.0,46.9,74,30.04,10.0,ESE,6.9,-,N/A,,Mostly Cloudy,110,2017-01-15 11:29:00
3:51 AM,55.0,46.0,72,30.04,10.0,ESE,8.1,-,N/A,,Mostly Cloudy,120,2017-01-15 11:51:00
4:51 AM,55.0,46.0,72,30.05,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,120,2017-01-15 12:51:00
5:28 AM,55.0,46.0,72,30.05,10.0,ESE,5.8,-,N/A,,Scattered Clouds,120,2017-01-15 13:28:00
5:51 AM,55.0,46.0,72,30.05,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,120,2017-01-15 13:51:00
6:51 AM,55.0,45.0,69,30.06,10.0,SE,9.2,-,N/A,,Mostly Cloudy,130,2017-01-15 14:51:00
7:30 AM,55.9,45.0,67,30.08,10.0,ESE,6.9,-,N/A,,Mostly Cloudy,120,2017-01-15 15:30:00
7:51 AM,55.9,45.0,67,30.09,10.0,ESE,8.1,-,N/A,,Mostly Cloudy,120,2017-01-15 15:51:00
8:51 AM,57.9,46.0,65,30.10,10.0,SE,10.4,-,N/A,,Mostly Cloudy,140,2017-01-15 16:51:00
9:51 AM,60.1,48.9,67,30.12,10.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,2017-01-15 17:51:00
10:51 AM,61.0,50.0,67,30.11,10.0,SSE,12.7,-,N/A,,Mostly Cloudy,160,2017-01-15 18:51:00
11:04 AM,61.0,50.0,67,30.10,10.0,SSE,11.5,-,N/A,,Mostly Cloudy,160,2017-01-15 19:04:00
11:51 AM,61.0,51.1,70,30.08,10.0,South,13.8,-,N/A,,Mostly Cloudy,170,2017-01-15 19:51:00
12:23 PM,62.1,51.1,67,30.07,10.0,South,12.7,-,N/A,,Mostly Cloudy,170,2017-01-15 20:23:00
12:51 PM,62.1,51.1,67,30.06,10.0,South,15.0,-,N/A,,Mostly Cloudy,180,2017-01-15 20:51:00
1:51 PM,61.0,52.0,72,30.05,10.0,South,11.5,-,N/A,,Mostly Cloudy,180,2017-01-15 21:51:00
2:51 PM,61.0,51.1,70,30.06,10.0,South,9.2,-,N/A,,Mostly Cloudy,180,2017-01-15 22:51:00
3:51 PM,61.0,51.1,70,30.06,10.0,South,6.9,-,N/A,,Mostly Cloudy,190,2017-01-15 23:51:00
4:51 PM,60.1,51.1,72,30.06,10.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2017-01-16 00:51:00
5:51 PM,59.0,50.0,72,30.06,10.0,SW,3.5,-,N/A,,Mostly Cloudy,230,2017-01-16 01:51:00
6:51 PM,59.0,50.0,72,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-16 02:51:00
7:51 PM,59.0,50.0,72,30.08,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-16 03:51:00
8:51 PM,57.9,50.0,75,30.09,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-16 04:51:00
9:51 PM,57.0,48.9,74,30.10,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-16 05:51:00
10:51 PM,55.0,48.9,80,30.09,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-16 06:51:00
11:51 PM,54.0,48.0,80,30.08,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2017-01-16 07:51:00
