TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,48.0,39.9,74,30.20,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2017-01-25 08:51:00
1:51 AM,48.0,39.9,74,30.22,10.0,East,3.5,-,N/A,,Partly Cloudy,80,2017-01-25 09:51:00
2:51 AM,46.0,39.0,76,30.23,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-25 10:51:00
3:51 AM,46.9,39.0,74,30.22,10.0,NE,3.5,-,N/A,,Partly Cloudy,50,2017-01-25 11:51:00
4:51 AM,46.9,37.9,71,30.21,10.0,ENE,5.8,-,N/A,,Clear,60,2017-01-25 12:51:00
5:51 AM,46.9,37.9,71,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2017-01-25 13:51:00
6:51 AM,46.0,37.0,71,30.25,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-25 14:51:00
7:51 AM,48.0,39.0,71,30.28,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-25 15:51:00
8:51 AM,50.0,37.9,63,30.30,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2017-01-25 16:51:00
9:51 AM,52.0,39.0,61,30.32,10.0,SSW,4.6,-,N/A,,Clear,200,2017-01-25 17:51:00
10:51 AM,55.0,36.0,49,30.32,10.0,SW,4.6,-,N/A,,Clear,230,2017-01-25 18:51:00
11:51 AM,57.9,39.0,49,30.30,10.0,WNW,6.9,-,N/A,,Partly Cloudy,300,2017-01-25 19:51:00
12:51 PM,59.0,36.0,42,30.27,10.0,WNW,10.4,-,N/A,,Partly Cloudy,290,2017-01-25 20:51:00
1:51 PM,60.1,35.1,39,30.26,10.0,WNW,11.5,-,N/A,,Partly Cloudy,300,2017-01-25 21:51:00
2:51 PM,59.0,36.0,42,30.27,10.0,WNW,10.4,-,N/A,,Partly Cloudy,300,2017-01-25 22:51:00
3:51 PM,57.9,37.9,47,30.27,10.0,WNW,11.5,-,N/A,,Partly Cloudy,300,2017-01-25 23:51:00
4:51 PM,57.0,41.0,55,30.27,10.0,NW,10.4,-,N/A,,Partly Cloudy,320,2017-01-26 00:51:00
