TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,62.1,48.9,62,30.17,10.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,2017-01-09 08:51:00
1:51 AM,61.0,50.0,67,30.17,9.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2017-01-09 09:51:00
2:51 AM,61.0,51.1,70,30.19,8.0,SE,3.5,-,N/A,,Mostly Cloudy,140,2017-01-09 10:51:00
3:51 AM,61.0,50.0,67,30.17,9.0,SSE,3.5,-,N/A,,Mostly Cloudy,160,2017-01-09 11:51:00
4:51 AM,61.0,50.0,67,30.11,10.0,East,5.8,-,N/A,,Mostly Cloudy,100,2017-01-09 12:51:00
5:51 AM,62.1,48.9,62,30.16,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2017-01-09 13:51:00
6:51 AM,61.0,48.0,62,30.14,10.0,North,3.5,-,0.00,,Overcast,360,2017-01-09 14:51:00
7:51 AM,60.1,51.1,72,30.20,10.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2017-01-09 15:51:00
8:04 AM,59.0,52.0,78,30.20,2.0,NNE,5.8,-,0.02,Rain,Rain,20,2017-01-09 16:04:00
8:15 AM,57.9,52.0,81,30.20,3.0,ENE,5.8,-,0.08,Rain,Rain,60,2017-01-09 16:15:00
8:51 AM,57.9,53.1,84,30.22,5.0,SE,9.2,-,0.11,Rain,Light Rain,140,2017-01-09 16:51:00
9:51 AM,59.0,53.1,81,30.20,10.0,NE,3.5,-,0.05,Rain,Light Rain,50,2017-01-09 17:51:00
10:27 AM,59.0,54.0,83,30.22,6.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2017-01-09 18:27:00
10:51 AM,59.0,54.0,83,30.22,6.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2017-01-09 18:51:00
11:33 AM,61.0,55.0,81,30.20,10.0,NNE,3.5,-,0.00,,Overcast,30,2017-01-09 19:33:00
11:51 AM,61.0,54.0,78,30.19,7.0,NNE,3.5,-,0.00,Rain,Light Rain,30,2017-01-09 19:51:00
12:10 PM,62.1,55.0,78,30.17,10.0,Calm,Calm,-,0.00,,Overcast,0,2017-01-09 20:10:00
12:51 PM,62.1,55.0,78,30.17,10.0,SSE,3.5,-,0.00,,Overcast,160,2017-01-09 20:51:00
1:37 PM,61.0,55.9,83,30.16,10.0,South,3.5,-,N/A,,Overcast,180,2017-01-09 21:37:00
1:51 PM,62.1,55.9,80,30.17,10.0,South,3.5,-,N/A,,Overcast,190,2017-01-09 21:51:00
2:51 PM,62.1,55.9,80,30.17,10.0,SW,4.6,-,N/A,,Overcast,220,2017-01-09 22:51:00
3:51 PM,62.1,55.9,80,30.14,10.0,WNW,3.5,-,N/A,,Mostly Cloudy,300,2017-01-09 23:51:00
3:58 PM,62.1,55.9,80,30.14,10.0,West,3.5,-,N/A,,Mostly Cloudy,280,2017-01-09 23:58:00
4:51 PM,61.0,55.0,81,30.14,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,300,2017-01-10 00:51:00
5:18 PM,60.1,55.0,83,30.15,10.0,NW,4.6,-,N/A,,Mostly Cloudy,310,2017-01-10 01:18:00
5:47 PM,60.8,55.4,82,30.16,10.0,NW,4.6,-,N/A,,Mostly Cloudy,320,2017-01-10 01:47:00
5:51 PM,60.1,55.9,86,30.16,10.0,NW,4.6,-,N/A,,Mostly Cloudy,320,2017-01-10 01:51:00
6:51 PM,59.0,55.0,87,30.17,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-10 02:51:00
7:48 PM,59.0,55.4,88,30.17,10.0,NNW,3.5,-,N/A,,Mostly Cloudy,330,2017-01-10 03:48:00
7:51 PM,59.0,55.9,90,30.18,10.0,NNW,3.5,-,N/A,,Mostly Cloudy,330,2017-01-10 03:51:00
8:01 PM,59.0,55.9,90,30.18,10.0,NNW,4.6,-,N/A,,Mostly Cloudy,330,2017-01-10 04:01:00
8:51 PM,59.0,55.9,90,30.20,10.0,NNW,4.6,-,N/A,,Mostly Cloudy,330,2017-01-10 04:51:00
9:24 PM,59.0,55.9,90,30.19,10.0,NW,4.6,-,N/A,,Overcast,320,2017-01-10 05:24:00
9:41 PM,60.1,55.9,86,30.20,10.0,NW,8.1,-,N/A,,Overcast,320,2017-01-10 05:41:00
9:51 PM,60.1,55.0,83,30.19,10.0,NNW,5.8,-,N/A,,Overcast,340,2017-01-10 05:51:00
10:51 PM,62.1,55.0,78,30.19,10.0,NE,3.5,-,N/A,,Mostly Cloudy,50,2017-01-10 06:51:00
11:36 PM,59.0,54.0,83,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-10 07:36:00
11:38 PM,59.0,54.0,83,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-10 07:38:00
11:51 PM,59.0,54.0,83,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2017-01-10 07:51:00
